date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020/2/13,3985.875,3999.549,3950.142,3959.918,3984.432,14500184320,2.28606E+11,3,0.524962,1,-0.615245,0
2020/2/14,3954.234,4001.562,3954.023,3987.734,3959.918,14323980288,2.22895E+11,3,0.518582,1,0.702439,0
2020/2/17,3999.651,4077.446,3999.651,4077.424,3987.734,18277896960,2.73068E+11,3,0.661702,1,2.249147,0
2020/2/18,4069.831,4076.388,4027.785,4057.51,4077.424,16323621888,2.42553E+11,3,0.589881,1,-0.488397,0
2020/2/19,4049.586,4085.17,4042.845,4051.31,4057.51,16904644096,2.57555E+11,3,0.610874,1,-0.152803,0
2020/2/20,4062.896,4148.528,4055.81,4144.656,4051.31,21223262464,3.10836E+11,3,0.766793,1,2.304094,0
2020/2/21,4134.874,4184.437,4130.167,4149.49,4144.656,21721360384,3.26564E+11,3,0.784789,1,0.116632,0
2020/2/24,4131.836,4149.01,4097.175,4132.838,4149.49,21286930432,3.26388E+11,3,0.769093,1,-0.401302,0
2020/2/25,4066.302,4126.707,4020.907,4123.854,4132.838,24416783104,3.72214E+11,3,0.882174,1,-0.217381,0
2020/2/26,4070.099,4132.781,4061.125,4073.015,4123.854,26109406208,3.66022E+11,3,0.943324,1,-1.232803,0
2020/2/27,4084.078,4110.527,4067.44,4084.875,4073.015,18129097984,2.8205E+11,3,0.654497,1,0.291185,0
2020/2/28,3988.727,4031.145,3928.066,3940.048,4084.875,23027509248,3.30359E+11,3,0.831123,1,-3.545445,0
2020/3/2,3968.843,4092.539,3968.843,4069.666,3940.048,21931355904,3.17426E+11,3,0.791499,1,3.289757,0
2020/3/3,4125.135,4147.652,4067.909,4091.361,4069.666,21936977664,3.30803E+11,3,0.791196,1,0.53309,0
2020/3/4,4078.499,4115.261,4060.729,4115.052,4091.361,18242472960,2.81785E+11,3,0.657947,1,0.579049,0
2020/3/5,4150.21,4215.851,4127.038,4206.725,4115.052,23182311424,3.62839E+11,3,0.83611,1,2.227748,0
2020/3/6,4158.202,4181.31,4135.39,4138.507,4206.725,17247571712,2.53169E+11,3,0.622063,1,-1.621642,0
2020/3/9,4063.076,4063.076,3995.1313,3997.1325,4138.5072,20810203500,3.05429E+11,3,0.750549,1,-3.41608,0
2020/3/10,3975.2288,4093.0024,3954.7506,4082.7315,3997.1325,19741640200,2.96184E+11,3,0.711986,1,2.14151,0
2020/3/11,4090.9348,4091.2704,4028.3964,4028.4289,4082.7315,16165611100,2.44991E+11,3,0.582876,1,-1.330056,0
2020/3/12,3976.1139,3987.4336,3926.2704,3950.9111,4028.4289,15706045800,2.33153E+11,3,0.566306,1,-1.924269,0
2020/3/13,3771.0139,3937.1806,3765.1479,3895.3128,3950.9111,18829672200,2.80213E+11,3,0.678933,1,-1.407227,0
2020/3/16,3899.8598,3899.8598,3720.5127,3727.8398,3895.3128,18596826000,2.82836E+11,3,0.670537,1,-4.299347,0
2020/3/17,3739.7833,3786.8908,3618.307,3709.6822,3727.8398,16624612900,2.50824E+11,3,0.599426,1,-0.487081,0
2020/3/18,3729.6853,3775.8506,3636.2565,3636.2565,3709.6822,15503754700,2.44127E+11,3,0.559052,1,-1.979299,0
2020/3/19,3623.789,3647.9874,3503.1866,3589.0926,3636.2565,18080740700,2.71827E+11,3,0.65183,1,-1.297045,0
2020/3/20,3629.5126,3663.9517,3588.7766,3653.2239,3589.0926,13960300000,2.11223E+11,3,0.503158,1,1.786839,0
2020/3/23,3542.6837,3585.8014,3523.7877,3530.3058,3653.2239,13710879000,1.9767E+11,3,0.494019,1,-3.364647,0
2020/3/24,3598.6548,3627.7592,3545.4524,3625.1146,3530.3058,14310302100,2.08554E+11,3,0.515557,1,2.685569,0
2020/3/25,3711.4753,3732.6536,3685.9942,3722.5181,3625.1146,15349595800,2.31562E+11,3,0.552999,1,2.686908,0
2020/3/26,3692.6083,3736.2536,3681.2668,3698.0472,3722.5181,11231066500,1.69336E+11,3,0.404592,1,-0.657375,0
2020/3/27,3746.3914,3758.7827,3709.9213,3710.0605,3698.0472,12406099500,1.86103E+11,3,0.446574,1,0.324855,0
2020/3/30,3657.4624,3690.6388,3637.5853,3674.1108,3710.0605,12687667300,1.80641E+11,3,0.456709,1,-0.968979,0
2020/3/31,3708.1404,3716.0707,3676.2024,3686.1551,3674.1108,11145302500,1.61596E+11,3,0.401143,1,0.327815,0
2020/4/1,3682.2966,3731.7799,3670.9653,3675.0758,3686.1551,11935262000,1.70423E+11,3,0.42958,1,-0.300565,0
2020/4/2,3656.3225,3734.5306,3652.3167,3734.5306,3675.0758,11516820900,1.68893E+11,3,0.414496,1,1.617784,0
2020/4/3,3721.4815,3738.8323,3698.9822,3713.2183,3734.5306,9982508300,1.50133E+11,3,0.359275,1,-0.570682,0
2020/4/7,3779.9076,3803.6286,3772.2054,3798.0214,3713.2183,14277803000,2.07643E+11,3,0.51386,1,2.283817,0
2020/4/8,3776.4171,3793.0023,3767.2924,3780.3445,3798.0214,11138951300,1.61577E+11,3,0.400811,1,-0.465424,0
2020/4/9,3798.4879,3801.7245,3785.3116,3792.8105,3780.3445,10048503200,1.54595E+11,3,0.361574,1,0.329758,0
2020/4/10,3794.8429,3824.7441,3758.9599,3769.1782,3792.8105,10244495600,1.62251E+11,3,0.368586,1,-0.623081,0
2020/4/13,3751.7093,3769.8764,3740.1936,3753.2566,3769.1782,7905334300,1.19874E+11,3,0.284425,1,-0.422416,0
2020/4/14,3777.8343,3825.7599,3764.9838,3825.6991,3753.2566,11063758500,1.70613E+11,3,0.398028,1,1.930124,0
2020/4/15,3820.8506,3829.8009,3793.4402,3797.3623,3825.6991,10846198400,1.697E+11,3,0.390201,1,-0.740696,0
2020/4/16,3777.7986,3807.3569,3774.5585,3802.3806,3797.3623,9594796500,1.47164E+11,3,0.345181,1,0.132152,0
2020/4/17,3831.9232,3863.4521,3821.4201,3839.4871,3802.3806,13200430100,2.03595E+11,3,0.47489,1,0.975875,0
2020/4/20,3845.4598,3853.7984,3831.553,3853.4551,3839.4871,10001311500,1.51924E+11,3,0.359458,1,0.363799,0
2020/4/21,3838.2314,3838.2314,3779.9967,3808.0474,3853.4551,10292188800,1.55077E+11,3,0.369912,1,-1.178363,0
2020/4/22,3789.1297,3839.3834,3782.2149,3839.3834,3808.0474,8589946400,1.35547E+11,3,0.308729,1,0.822889,0
2020/4/23,3851.9132,3857.4709,3826.5565,3829.7525,3839.3834,9550845000,1.42123E+11,3,0.34326,1,-0.250845,0
2020/4/24,3826.3116,3827.212,3787.0714,3796.9721,3829.7525,9484413500,1.38961E+11,3,0.340868,1,-0.85594,0
2020/4/27,3808.0171,3842.8706,3793.7655,3822.769,3796.9721,9546273500,1.45301E+11,3,0.343064,1,0.679407,0
2020/4/28,3835.348,3859.6754,3768.2,3849.1465,3822.769,12209347600,1.8418E+11,3,0.438709,1,0.69001,0
2020/4/29,3837.5135,3880.7444,3833.7164,3867.032,3849.1465,9585459000,1.51282E+11,3,0.344422,1,0.464661,0
2020/4/30,3880.4094,3921.7004,3880.4094,3912.5772,3867.032,13291712500,2.02268E+11,3,0.477593,1,1.177782,0
2020/5/6,3867.2587,3937.6909,3865.9875,3936.2539,3912.5772,13985567500,2.14936E+11,3,0.50253,1,0.605143,0
2020/5/7,3937.5918,3941.4833,3915.9048,3924.8946,3936.2539,10551464600,1.67208E+11,3,0.379135,1,-0.288581,0
2020/5/8,3942.9972,3979.6627,3935.9805,3963.6217,3924.8946,11694334100,1.903E+11,3,0.420102,1,0.986704,0
2020/5/11,3974.7605,3998.0972,3944.5037,3960.1803,3963.6217,12267380300,1.93758E+11,3,0.440627,1,-0.086825,0
2020/5/12,3961.3427,3970.1115,3930.2108,3960.2378,3960.1803,9825055400,1.57466E+11,3,0.352827,1,0.001452,0
2020/5/13,3946.6428,3972.5254,3932.5711,3968.2529,3960.2378,8819066900,1.45563E+11,3,0.316698,1,0.202389,0
2020/5/14,3952.1986,3952.1986,3924.0452,3925.2177,3968.2529,8853000400,1.43499E+11,3,0.318111,1,-1.084487,0
2020/5/15,3941.125,3945.1956,3907.4021,3912.8159,3925.2177,9261838200,1.53302E+11,3,0.332802,1,-0.315952,0
2020/5/18,3914.6602,3946.4312,3898.4041,3922.9117,3912.8159,11280176200,1.88528E+11,3,0.405302,1,0.258019,0
2020/5/19,3963.7754,3966.8518,3944.0715,3956.2495,3922.9117,9401529100,1.59886E+11,3,0.337796,1,0.849823,0
2020/5/20,3955.7145,3955.7145,3923.9213,3935.222,3956.2495,10079115000,1.57103E+11,3,0.362045,1,-0.531501,0
2020/5/21,3950.5981,3951.743,3907.5788,3913.7949,3935.222,9486103300,1.49154E+11,3,0.340741,1,-0.544495,0
2020/5/22,3907.5761,3907.5761,3818.1488,3824.064,3913.7949,10337836000,1.57287E+11,3,0.37117,1,-2.292683,0
2020/5/25,3828.3206,3835.6333,3800.1796,3829.3245,3824.064,7903332600,1.27012E+11,3,0.28378,1,0.137563,0
2020/5/26,3850.0009,3874.7484,3844.4776,3872.7701,3829.3245,7744807600,1.25446E+11,3,0.278,1,1.13455,0
2020/5/27,3873.6984,3873.6984,3838.4247,3845.6135,3872.7701,8371183100,1.23738E+11,3,0.300462,1,-0.701219,0
2020/5/28,3848.4892,3885.4211,3818.4318,3856.6324,3845.6135,9306405400,1.39108E+11,3,0.333846,1,0.286532,0
2020/5/29,3838.3769,3872.3031,3830.4185,3867.0232,3856.6324,9381383200,1.35658E+11,3,0.336535,1,0.269427,0
2020/6/1,3901.7263,3976.3151,3901.7263,3971.3402,3867.0232,13645665200,2.08437E+11,3,0.489334,1,2.697605,0
2020/6/2,3969.9521,3991.7761,3958.9774,3983.5677,3971.3402,14430306000,1.95563E+11,3,0.517472,1,0.307894,0
2020/6/3,4001.1708,4018.6759,3982.9299,3983.6477,3983.5677,13659748300,2.00883E+11,3,0.489835,1,0.002008,0
2020/6/4,3998.1636,3999.8051,3968.5723,3982.1851,3983.6477,10427773700,1.49058E+11,3,0.373841,1,-0.036715,0
2020/6/5,3988.2239,4001.2509,3967.926,4001.2509,3982.1851,10244394200,1.54311E+11,3,0.366945,1,0.478777,0
2020/6/8,4023.606,4050.2213,4016.1015,4021.9549,4001.2509,13792581300,1.93048E+11,3,0.493991,1,0.517438,0
2020/6/9,4027.5613,4052.1557,4016.3387,4047.0293,4021.9549,11530447900,1.66534E+11,3,0.412563,1,0.623438,0
2020/6/10,4046.2317,4046.2317,4024.4185,4039.7051,4047.0293,11226572800,1.66779E+11,3,0.401691,1,-0.180977,0
2020/6/11,4031.7396,4043.0123,3979.7522,3995.8846,4039.7051,12730894100,1.97079E+11,3,0.455463,1,-1.084745,0
2020/6/12,3931.6236,4011.0591,3927.2491,4003.0829,3995.8846,13416664900,1.93504E+11,3,0.47986,1,0.180143,0
2020/6/15,3982.9672,4007.1396,3954.9883,3954.9883,4003.0829,13129786000,2.11125E+11,3,0.469459,1,-1.201439,0
2020/6/16,3995.5786,4014.5702,3987.8637,4014.5702,3954.9883,11105153900,1.85104E+11,3,0.403935,1,1.5065,0
2020/6/17,4018.6094,4018.6094,3992.1339,4017.5941,4014.5702,10560579900,1.76978E+11,3,0.384127,1,0.075323,0
2020/6/18,4009.7831,4047.5566,4000.9008,4044.3842,4017.5941,13814876100,2.10193E+11,3,0.502112,1,0.666819,0
2020/6/19,4047.0483,4109.3602,4043.4925,4098.7095,4044.3842,15294699000,2.5555E+11,3,0.555896,1,1.343228,0
2020/6/22,4097.5071,4126.9421,4088.7822,4102.0459,4098.7095,15582946500,2.59201E+11,3,0.55675,1,0.081401,0
2020/6/23,4098.0373,4124.725,4080.7533,4121.7944,4102.0459,12922951000,2.34807E+11,3,0.469658,1,0.48143,0
2020/6/24,4128.1003,4144.6782,4123.3582,4138.9895,4121.7944,12171246500,2.24551E+11,3,0.442326,1,0.417175,0
2020/6/29,4127.9348,4137.3696,4092.5352,4109.7164,4138.9895,13086585400,2.26522E+11,3,0.475579,1,-0.707252,0
2020/6/30,4130.0028,4174.4236,4129.7754,4163.9637,4109.7164,12593352100,2.27936E+11,3,0.457262,1,1.319977,0
2020/7/1,4172.6425,4247.7835,4163.4954,4247.7835,4163.9637,16999045600,3.05712E+11,3,0.617228,1,2.012981,0
2020/7/2,4239.408,4340.1039,4238.1164,4335.8445,4247.7835,25293936800,3.99572E+11,3,0.918266,1,2.073105,0
2020/7/3,4353.1937,4419.5955,4348.4535,4419.5955,4335.8445,29048553900,4.42335E+11,3,1.054557,1,1.931596,0
2020/7/6,4465.8081,4678.1121,4465.8081,4670.0949,4419.5955,40582102500,5.97438E+11,3,1.472725,1,5.667926,0
2020/7/7,4739.6104,4796.3155,4688.0574,4698.1264,4670.0949,40600855300,6.35255E+11,3,1.472791,1,0.600234,0
2020/7/8,4692.8621,4803.3643,4670.6501,4774.0042,4698.1264,34807484700,5.3285E+11,3,1.26264,1,1.615065,0
2020/7/9,4770.0769,4854.1201,4757.2943,4840.7712,4774.0042,35104689300,5.56719E+11,3,1.273421,1,1.398553,0
2020/7/10,4796.0873,4821.3745,4734.4725,4753.1333,4840.7712,31694965100,5.10472E+11,3,1.149715,1,-1.810412,0
2020/7/13,4742.3738,4878.0773,4741.8743,4852.9612,4753.1333,32164544600,5.41105E+11,3,1.166369,1,2.100255,0
2020/7/14,4836.1655,4860.4404,4729.9258,4806.6902,4852.9612,29724198500,5.11211E+11,3,1.07761,1,-0.953459,0
2020/7/15,4821.5155,4837.4757,4723.3608,4744.4687,4806.6902,27238900600,4.86748E+11,3,0.987509,1,-1.294477,0
2020/7/16,4741.5295,4772.5638,4513.6537,4516.2532,4744.4687,28465713300,5.11238E+11,3,1.031907,1,-4.810138,0
2020/7/17,4524.7717,4601.3733,4485.8214,4544.7007,4516.2532,20737556300,3.72974E+11,3,0.751579,1,0.629892,0
2020/7/20,4597.2038,4681.9431,4534.2305,4680.3046,4544.7007,24606891400,4.16714E+11,3,0.891812,1,2.983781,0
2020/7/21,4697.5026,4714.2925,4661.444,4691.0425,4680.3046,20041565900,3.5607E+11,3,0.725496,1,0.229427,0
2020/7/22,4682.6575,4790.4491,4675.3488,4714.4454,4691.0425,22419921100,3.86471E+11,3,0.811343,1,0.498885,0
2020/7/23,4668.7401,4731.4004,4607.6585,4712.4357,4714.4454,23431456900,4.05175E+11,3,0.847949,1,-0.042629,0
2020/7/24,4679.0273,4691.698,4479.3928,4505.5906,4712.4357,24390520300,4.37727E+11,3,0.882656,1,-4.389346,0
2020/7/27,4535.0053,4558.1189,4482.4408,4528.45,4505.5906,17142055100,3.01893E+11,3,0.620343,1,0.507356,0
2020/7/28,4567.6691,4590.2496,4537.6849,4568.2576,4528.45,16276849800,2.92836E+11,3,0.589033,1,0.879056,0
2020/7/29,4559.1634,4680.558,4548.8535,4679.008,4568.2576,18669530500,3.50433E+11,3,0.675609,1,2.424347,0
2020/7/30,4689.7632,4704.6305,4649.7677,4656.1506,4679.008,16696756600,3.24009E+11,3,0.604209,1,-0.48851,0
2020/7/31,4652.1824,4741.8084,4621.9635,4695.0462,4656.1506,18483902600,3.51119E+11,3,0.668881,1,0.83536,0
2020/8/3,4735.8985,4771.3694,4720.025,4771.3108,4695.0462,21477623900,4.01915E+11,3,0.777215,1,1.624363,0
2020/8/4,4778.4866,4807.0782,4747.7748,4775.8024,4771.3108,23997498500,4.26411E+11,3,0.868387,1,0.094138,0
2020/8/5,4761.7637,4786.7031,4711.2723,4777.1089,4775.8024,19670054800,3.47408E+11,3,0.711787,1,0.027357,0
2020/8/6,4779.2377,4791.8565,4691.1569,4762.7642,4777.1089,22785440600,4.04323E+11,3,0.824517,1,-0.30028,0
2020/8/7,4742.2939,4749.0217,4637.8427,4707.9262,4762.7642,21351821600,3.97041E+11,3,0.772617,1,-1.15139,0
2020/8/10,4681.7553,4757.6634,4646.2885,4724.8697,4707.9262,20378883200,3.71298E+11,3,0.736827,1,0.359893,0
2020/8/11,4730.3748,4791.5337,4674.8642,4681.7837,4724.8697,20554651100,3.50829E+11,3,0.743182,1,-0.911898,0
2020/8/12,4668.8899,4681.6206,4566.2736,4647.6446,4681.7837,20288723900,3.47299E+11,3,0.73359,1,-0.72919,0
2020/8/13,4666.4901,4671.7689,4626.1033,4635.7126,4647.6446,15255009200,2.50946E+11,3,0.551571,1,-0.256732,0
2020/8/14,4627.61,4708.0709,4617.632,4704.6288,4635.7126,14729292100,2.54344E+11,3,0.532562,1,1.486637,0
2020/8/17,4727.1204,4838.0864,4721.3589,4815.2261,4704.6288,26800155600,4.16469E+11,3,0.953069,1,2.350819,0
2020/8/18,4816.5703,4825.3861,4788.8293,4812.7564,4815.2261,18913985400,3.14396E+11,3,0.683852,1,-0.051289,0
2020/8/19,4804.6655,4809.0499,4738.0086,4740.6784,4812.7564,19244294800,3.19403E+11,3,0.695743,1,-1.497645,0
2020/8/20,4708.1253,4721.4357,4662.8032,4679.1544,4740.6784,15836863900,2.60487E+11,3,0.572358,1,-1.297789,0
2020/8/21,4717.7874,4739.4836,4684.8101,4718.8431,4679.1544,14265786400,2.51775E+11,3,0.515546,1,0.848202,0
2020/8/24,4746.4035,4769.4673,4716.6054,4755.8491,4718.8431,15114351200,2.72429E+11,3,0.546202,1,0.784218,0
2020/8/25,4769.2107,4802.4122,4746.313,4761.9507,4755.8491,14170135100,2.62309E+11,3,0.511926,1,0.128297,0
2020/8/26,4761.7186,4786.4249,4689.881,4706.1302,4761.9507,15130518000,2.77456E+11,3,0.546622,1,-1.172219,0
2020/8/27,4718.062,4731.9351,4679.3623,4731.3451,4706.1302,11904285000,2.23632E+11,3,0.430053,1,0.535788,0
2020/8/28,4727.292,4850.4884,4719.3526,4844.2652,4731.3451,15939976500,3.05048E+11,3,0.574395,1,2.386638,0
2020/8/31,4870.9337,4901.2115,4816.2123,4816.2153,4844.2652,20256702900,3.57005E+11,3,0.729901,1,-0.579033,0
2020/9/1,4803.3922,4842.135,4791.7829,4842.1223,4816.2153,13839540200,2.62018E+11,3,0.498565,1,0.537912,0
2020/9/2,4859.0754,4863.5509,4797.5204,4843.887,4842.1223,15798952400,2.80779E+11,3,0.569131,1,0.036445,0
2020/9/3,4841.502,4877.0117,4800.0577,4817.0952,4843.887,14567120100,2.79412E+11,3,0.524755,1,-0.553105,0
2020/9/4,4737.2368,4778.203,4726.5559,4770.219,4817.0952,12003279600,2.38463E+11,3,0.432377,1,-0.973122,0
2020/9/7,4759.5213,4789.3031,4655.56,4669.3677,4770.219,14860779100,2.82316E+11,3,0.534997,1,-2.114186,0
2020/9/8,4683.8256,4707.8966,4639.0531,4694.3894,4669.3677,13919922700,2.49198E+11,3,0.501125,1,0.535869,0
2020/9/9,4634.247,4645.1972,4558.0304,4584.5887,4694.3894,16227710700,2.44905E+11,3,0.584207,1,-2.338977,0
2020/9/10,4632.0994,4647.7505,4572.2058,4581.9775,4584.5887,15065287800,2.26146E+11,3,0.542331,1,-0.056956,0
2020/9/11,4572.2572,4630.8842,4563.1061,4627.2826,4581.9775,11530242400,1.98241E+11,3,0.415074,1,0.988767,0
2020/9/14,4652.0539,4666.9862,4625.9877,4651.0507,4627.2826,10723517900,2.11653E+11,3,0.386031,1,0.513651,0
2020/9/15,4649.4472,4691.4997,4630.5374,4688.4826,4651.0507,10191592500,1.94574E+11,3,0.366882,1,0.804805,0
2020/9/16,4683.006,4690.6815,4638.4586,4657.3584,4688.4826,10875364100,1.9612E+11,3,0.391497,1,-0.663844,0
2020/9/17,4642.0542,4664.9491,4601.639,4632.7142,4657.3584,10598363100,2.14147E+11,3,0.381525,1,-0.529145,0
2020/9/18,4636.6422,4737.8039,4631.7045,4737.0887,4632.7142,16042647500,2.81886E+11,3,0.57751,1,2.252988,0
2020/9/21,4750.7481,4752.9799,4688.7199,4691.4281,4737.0887,12453582700,2.24138E+11,3,0.448309,1,-0.963896,0
2020/9/22,4654.2179,4706.2096,4622.1111,4635.7608,4691.4281,11967294700,2.02909E+11,3,0.430396,1,-1.186575,0
2020/9/23,4639.6592,4665.96,4623.5528,4652.3273,4635.7608,9582652800,1.90393E+11,3,0.344634,1,0.357363,0
2020/9/24,4623.9535,4631.9482,4562.2086,4563.0657,4652.3273,11259368300,1.93516E+11,3,0.40493,1,-1.918644,0
2020/9/25,4582.482,4599.5387,4554.7199,4570.0216,4563.0657,9301515500,1.67457E+11,3,0.334518,1,0.152439,0
2020/9/28,4582.6471,4613.6324,4571.1507,4581.9085,4570.0216,8504838900,1.59315E+11,3,0.305866,1,0.260106,0
2020/9/29,4608.2926,4616.6767,4586.3537,4591.7993,4581.9085,8599385800,1.59938E+11,3,0.309245,1,0.215866,0
2020/9/30,4607.5753,4634.7239,4563.4108,4587.3953,4591.7993,8908120000,1.65532E+11,3,0.320265,1,-0.09591,0
2020/10/9,4663.61,4695.4041,4655.0851,4681.1412,4587.3953,11133751200,2.29927E+11,3,0.400278,1,2.043554,0
2020/10/12,4705.1883,4823.2666,4704.1554,4823.1578,4681.1412,15578455800,3.07849E+11,3,0.560064,1,3.033803,0
2020/10/13,4812.8989,4845.9191,4795.373,4839.201,4823.1578,11651633800,2.42173E+11,3,0.41889,1,0.332629,0
2020/10/14,4830.4575,4830.4575,4795.9069,4807.1021,4839.201,11190692300,2.29836E+11,3,0.402315,1,-0.66331,0
2020/10/15,4810.7821,4833.8925,4796.2647,4798.7361,4807.1021,10996496200,2.13878E+11,3,0.395155,1,-0.174034,0
2020/10/16,4798.9162,4825.5518,4765.967,4791.676,4798.7361,11671610200,2.04175E+11,3,0.419368,1,-0.147124,0
2020/10/19,4823.4944,4849.605,4747.3356,4755.4879,4791.676,12924636100,2.25392E+11,3,0.464311,1,-0.755228,0
2020/10/20,4751.3694,4793.4672,4739.4583,4793.4672,4755.4879,9804815600,1.85849E+11,3,0.352227,1,0.798642,0
2020/10/21,4801.6313,4801.6313,4758.8552,4792.8284,4793.4672,10380570300,1.89979E+11,3,0.37291,1,-0.013326,0
2020/10/22,4780.5954,4791.8078,4725.4993,4777.9845,4792.8284,10135089100,1.94615E+11,3,0.364066,1,-0.309711,0
2020/10/23,4775.4665,4802.456,4717.0984,4718.4881,4777.9845,10682518400,2.00986E+11,3,0.383529,1,-1.24522,0
2020/10/26,4684.0465,4713.3945,4639.3019,4691.2359,4718.4881,10834327500,2.05519E+11,3,0.388979,1,-0.577562,0
2020/10/27,4680.1371,4708.4623,4671.8536,4699.2792,4691.2359,9265630400,1.86676E+11,3,0.332493,1,0.171454,0
2020/10/28,4703.0036,4753.3125,4685.6012,4737.2718,4699.2792,10846340200,2.26754E+11,3,0.389205,1,0.808477,0
2020/10/29,4683.607,4803.0317,4679.2529,4772.9198,4737.2718,11711725000,2.52304E+11,3,0.420239,1,0.752501,0
2020/10/30,4776.4726,4778.5089,4683.4719,4695.3338,4772.9198,13980230300,2.80783E+11,3,0.501637,1,-1.625546,0
2020/11/2,4702.7457,4738.0239,4695.4436,4720.8313,4695.3338,14286769300,2.79028E+11,3,0.511702,1,0.543039,0
2020/11/3,4743.1742,4793.3963,4734.1748,4777.5608,4720.8313,13605540800,2.52391E+11,3,0.485667,1,1.201685,0
2020/11/4,4781.448,4825.4638,4770.5582,4813.6564,4777.5608,11466180600,2.30514E+11,3,0.4093,1,0.755524,0
2020/11/5,4861.3377,4885.1118,4837.9996,4885.1118,4813.6564,13924459400,2.81952E+11,3,0.496777,1,1.484431,0
2020/11/6,4897.6295,4897.6295,4845.4293,4885.7178,4885.1118,15363903400,3.05365E+11,3,0.548131,1,0.012405,0
2020/11/9,4918.8609,4997.8017,4918.8609,4981.3497,4885.7178,19713198400,3.71923E+11,3,0.703228,1,1.957377,0
2020/11/10,4995.4126,4995.4126,4928.9319,4953.8756,4981.3497,17626721400,3.34271E+11,3,0.628795,1,-0.551539,0
2020/11/11,4937.7582,4957.5846,4901.7067,4904.8981,4953.8756,16447051500,3.03859E+11,3,0.586713,1,-0.98867,0
2020/11/12,4916.7736,4926.3422,4891.51,4908.463,4904.8981,11811461900,2.27646E+11,3,0.421348,1,0.07268,0
2020/11/13,4886.9778,4886.9778,4825.7578,4856.8513,4908.463,13369307900,2.55353E+11,3,0.47692,1,-1.051484,0
2020/11/16,4880.958,4904.1716,4848.6239,4904.1716,4856.8513,14877098000,2.66705E+11,3,0.530707,1,0.9743,0
2020/11/17,4903.12,4909.2902,4865.3942,4894.786,4904.1716,15148746400,2.88911E+11,3,0.540115,1,-0.19138,0
2020/11/18,4889.6749,4911.0876,4870.7162,4891.6716,4894.786,16421661600,2.90727E+11,3,0.585499,1,-0.063627,0
2020/11/19,4880.9224,4939.7911,4870.2005,4927.9891,4891.6716,13368137800,2.47727E+11,3,0.47659,1,0.742435,0
2020/11/20,4928.2223,4947.4297,4922.5895,4943.2882,4927.9891,12940034100,2.29054E+11,3,0.46133,1,0.310453,0
2020/11/23,4954.5987,5029.6515,4940.4494,5005.0273,4943.2882,20591518700,3.33634E+11,3,0.734108,1,1.248948,0
2020/11/24,4997.0485,5001.0614,4960.9817,4974.2855,5005.0273,15663791100,2.64804E+11,3,0.558429,1,-0.614218,0
2020/11/25,4992.7466,5004.7732,4910.7,4910.7,4974.2855,17034052700,2.77071E+11,3,0.60728,1,-1.278284,0
2020/11/26,4908.3208,4925.2857,4867.8153,4919.5912,4910.7,13720233800,2.39748E+11,3,0.489135,1,0.181058,0
2020/11/27,4930.5928,4980.765,4917.3479,4980.765,4919.5912,16295292200,2.53179E+11,3,0.580005,1,1.243473,0
2020/11/30,4994.1063,5055.192,4960.2519,4960.2519,4980.765,26263895000,3.96496E+11,3,0.93476,1,-0.411846,0
2020/12/1,4963.1302,5072.5494,4963.1302,5067.0983,4960.2519,20406563800,3.28451E+11,3,0.726286,1,2.154052,0
2020/12/2,5072.9755,5090.6084,5043.3091,5067.1447,5067.0983,19543547600,3.1061E+11,3,0.695555,1,0.000916,0
2020/12/3,5065.4531,5072.3046,5033.7887,5057.0603,5067.1447,17786574800,2.75335E+11,3,0.632982,1,-0.199015,0
2020/12/4,5049.5231,5072.3865,5017.8506,5065.9163,5057.0603,14434716700,2.57799E+11,3,0.513692,1,0.175122,0
2020/12/7,5065.7285,5067.8698,5014.609,5022.2351,5065.9163,13989621700,2.64658E+11,3,0.497852,1,-0.862257,0
2020/12/8,5029.1063,5043.0605,4998.9218,5009.8786,5022.2351,12307302900,2.34881E+11,3,0.437983,1,-0.246036,0
2020/12/9,5022.3846,5033.6417,4942.5195,4942.6986,5009.8786,13891696500,2.60773E+11,3,0.494187,1,-1.340951,0
2020/12/10,4931.2933,4962.7433,4919.7696,4940.5249,4942.6986,12591427000,2.29651E+11,3,0.447931,1,-0.043978,0
2020/12/11,4957.8236,4957.8236,4849.3547,4889.6292,4940.5249,15935769700,2.75213E+11,3,0.565415,1,-1.030168,0
2020/12/14,4903.627,4937.2601,4887.6599,4934.8352,4889.6292,12080155200,2.47878E+11,3,0.428611,1,0.924528,0
2020/12/15,4931.6019,4954.1885,4904.7926,4945.1,4934.8352,11834263300,2.48093E+11,3,0.435745,1,0.208007,0
2020/12/16,4957.2971,4968.8558,4938.1932,4953.867,4945.1,10677896800,2.29696E+11,3,0.391858,1,0.177287,0
2020/12/17,4960.729,5021.6171,4950.3713,5017.4784,4953.867,13338547900,2.7018E+11,3,0.489496,1,1.284076,0
2020/12/18,5014.3211,5027.4446,4979.0051,4999.9678,5017.4784,12804961800,2.58939E+11,3,0.469364,1,-0.348992,0
2020/12/21,4995.7622,5048.5074,4969.999,5046.8396,4999.9678,14081178200,2.98204E+11,3,0.516144,1,0.937442,0
2020/12/22,5034.9831,5055.1348,4960.9457,4964.7727,5046.8396,16234497000,3.26759E+11,3,0.594978,1,-1.626105,0
